"0","1","2","3","4","5","6","7"
"Address","rawBFR","rawEsBFR","BLP","Vestor1 Pending","Vestor2 Pending","Staking","Camelot"
"0x173817f33f1c09bcb0df436c2f327b9504d6e067",7103087.016623716,2537400.2555188653,0,0,0,0,0
"0x9ed7fcfca33b48bc1acdf05e79fa134faa67fd12",600,0,0,0,0,698.9854814466397,0
"0x83bb6048d55ea0a84795a939531fdc1314c0d3e3",0,0,0,0,0,0,0
"0xb4db1971cf593c80e79de9c1e3563393f4d7ac09",315958.48391714104,0,0,0,0,0,0
"0x58095979b412a366687ca05cbe85ff56241be21f",6121.034429804012,0,0,0,0,0,0
"0xba12222222228d8ba445958a75a0704d566bf2c8",31.136860205348643,0,0,0,0,0,0
"0x47ecf602a62baf7d4e6b30fe3e8dd45bb8cffadc",43815.96179021587,0,0,0,0,0,0
"0xb98b8a93bdc3748829f5df5ad08acc4d4f181c69",44598.679339550996,0,0,0,0,0,0
"0xf729aa978b5814bbb311bfcfc6ea07f314b5243a",0,0,0,0,0,0,0
"0xb529f885260321729d9ff1c69804c5bf9b3a95a5",782042.3055139247,0,0,0,0,0,0
"0x89f30783108e2f9191db4a44ae2a516327c99575",236.88215203355898,0,0,0,0,0,0
"0x5e325eda8064b456f4781070c0738d849c824258",0,0,0,0,0,0,0
"0xa368f543263c262582c6170cf5f1be3012c3b369",17742.14840891034,0,0,0,0,0,0
"0x845947ce504e0e3e2e68980b43bd604ba562ada8",415.1007,0,0,0,0,0,0
"0x89d904df8942ab372a1f04c26d9be32cac3cae25",0,0,0,0,0,0,0
"0x523f0d0814bd8f5effac8ab4470d0f8706cd0792",0,0,0,0,0,0,0
"0x756124f80b6dcbbd16adac3f9ac99e01924b78df",0,0,0,0,0,0,0
"0x72b390030c28515c41c1450cb003fdb5b30c6552",0,0,0,0,0,0,0
"0xc8da7b5c0d15db38ca9d24c94188f2ab0f4ac081",100,0,0,0,0,0,0
"0x40c0656681fbc1ce86c8bf32702c2bfd2e56c849",509.025,0,0,0,0,0,0
"0x2568acadd0d33439d3aab8eeb4c6798592818653",535.2807,0,0,0,0,0,0
"0x1de14ee37f1cf16414c72656607e1a703d7eb46d",1235.2940999999998,0,0,0,0,0,0
"0xd1638f40a26991181438585c0ede31ae93759550",1235.2940999999998,0,0,0,0,0,0
"0x9218febc44ee6d3231ce43fa4454a408633dbb2c",20,0,0,0,0,0,0
"0x8727207b1ac45bd8345f87b63e94a04c1319c163",0,0,0,0,0,0,0
"0xee4076e241a03aa624a2049312c0ec3a25c69227",0.4917616185371818,0,0,0,0,0,0
"0x2325e4502ea1626bb74b70aeb47bc0ebf53c3f34",2962.3424999999997,0,0,0,0,0,0
"0x2ac5c932aac32cb947f88c05dd6b0f4a334301fc",3795.6477999999997,0,0,0,0,0,0
"0x1eb14a265b192f0bee81da3716e304dd868a11ff",190.8226,0,0,0,0,0,0
"0xa41d448460fba07413c19012efa333ec8ce8812e",1593.0673000000002,0,0,0,0,0,0
"0x194a200a17daefa0bf6b4414bd51f38a31e895ce",0,0,0,0,0,0,0
"0x22963067d4a7c455408020cee2e973254578f6e0",574.221,0,0,0,0,0,0
"0x3622c262be08bc9aa79d736139293595cea0a49b",4768.4853,0,0,0,0,0,0
"0x460d93c06d601320751a56644e7d12d564faa567",32758.9087,0,0,0,0,0,0
"0x1c686203d0daff862d7dbfa0fa94dc4a69a93120",0,0,0,0,0,0,0
"0xb5dee1d64cbebef82be50750a05ed136598ff172",201.2116,0,0,0,0,0,0
"0xf2f5c5a315e56cee6587e862bc7f74152f6467e2",24211.7647,0,0,0,0,0,0
"0x333e885469d29f623681d8157a2faad5bf4e3333",0,0,0,0,0,0,0
"0xe9ce478df588163213b84e3fcb38cf3cf2d83de8",327.75177227690955,0,0,0,0,0,0
"0x985dfe56aa5bb14c358f2ceb6b77c3b6ec491dc4",303.0953,0,0,0,0,0,0
"0xb9a26e494a9534d8dca01f5d129ef690fb3c8daf",0,0,0,0,0,0,0
"0xf13f7bf69a5e57ea3367222c65dd3380096d3fbf",0,0,0,0,0,0,0
"0x07a602bd047411bd4e38f4c7e92a2de7d0640899",7,0,0,0,0,0,0
"0x082a4d02a770eb58c6dca725210381bc5ab0e002",398.2468,0,0,0,0,0,0
"0xd314d0f4278098ff5772ebbb3d9b5a42dd8349d8",0,0,0,0,0,0,0
"0x3f7015f23e4aef660d448a707d5afbcdb56b24ef",0,0,0,0,0,0,0
"0x7b270875babfef40da96924aa74eacee53e9ba22",0,0,0,0,0,0,0
"0x225f77efa39a3b185ccf781f95bf31706e54d0e7",0,0,0,0,0,107.55002190545538,0
"0x4d93c58002a6da4945d4ce0f1c027119ea0e5de3",0,0,0,0,0,0,0
"0x7793f365fa1221f3e3c25bf7327f4bae1b8f4b08",0,0,0,0,0,0,0
"0xe3c5f195efb34d723543d8bd5bf85a910a22852e",0,0,0,0,0,0,0
"0x1a24c6eeb50a77bf90ae5c62c82abb7b744beae5",2905.0318,0,0,0,0,0,0
"0x6ae5efc204a2afac5d5a8de4e41bb39879f70087",2816.3993,0,0,0,0,0,0
"0x9965291272fa1db706343d4fd1a4164a957238fe",14123.5294,0,0,0,0,0,0
"0x67f1bdc3e5a9094df4bf4c693efdf91b2dad34b7",1235.2940999999998,0,0,0,0,0,0
"0x68a16d47894d7d72820018a2388a2306f90fd2cf",248.8359,0,0,0,0,0,0
"0x62cfcd9b95c0fa404bcd14d6163bc6d84003904c",0,0,0,0,0,0,0
"0xac4b596fbf6e4bf55bc78dc9ba78e12826cce5df",0,0,0,0,0,0,0
"0xbd11a437a82c38e134ea4b00978ea8420ea9948e",0,0,0,0,0,0,0
"0xccc1200039b8196aa84831c0221abdeb1e4c4419",40.2746,0,0,0,0,0,0
"0x6e946595f64ee8a6c245f2b848a9b4346bfe4637",105,0,0,0,0,0,0
"0x2e5063b7a14acbba4e09b66a2d10b789879adc49",0,0,0,0,0,0,0
"0x1749f4aa848aeab728f1d183e24df13cf22864d0",0,0,0,0,0,0,0
"0x109450c49756aa373561f750ac93c1e78dbf4f4f",0,0,0,0,0,0,0
"0x5c7625f6ce1e58f45c05ea20b423252f6a3f18a2",0,0,0,0,0,0,0
"0x73b9b6d0cdf1d18fe84d43064e40e9a74daea9dc",0,0,0,0,0,0,0
"0x67378e9f60ffc76cb6d7b6731af22ee0b504b418",0,0,0,0,0,0,0
"0xdb4836679a0d191a0ce4221d2c208ad735b0fb06",11299.999999999998,0,0,0,0,0,0
"0x54698614e9fab13818793fda649febf8c32f4c98",0,0,0,0,0,0,0
"0x7b1319f8df3d3c5916e5c9f4e8f0005ffea35654",0,0,0,0,0,0,0
"0x4158ece58162ff9232fc63a2ad156a33b36e034d",0,0,0,0,0,0.017521917236196224,0
"0x7ee2509673ac4f23ee85b1d83451eb7a30541670",0,0,0,0,0,0,0
"0x1945372c0074fdf6f89d27e4d477b7d9ad6ed9d7",0,0,0,0,0,0,0
"0xf061c8deee60b279388bfb73f1b2306042171916",118.101,0,0,0,0,0,0
"0xc46256d963d9376d7ab30c792355dcd3d6ad4e8a",16820.0016,0,0,0,0,0,0
"0xe63b7e0683a54dd23617ef059b613ca7a078b2ef",0,0,0,0,0,0,0
"0x2ebd7fd2049959f1294383d7ead0de9d5495159a",0,0,0,0,0,0,0
"0xfabaf2dbf9c87f17e53740764c88d02a4ba44881",0.47683673583060593,0,0,0,0,0,0
"0x43c05deb77f06bcecc17c1cfcc00880cdd210420",0,0,0,0,0,0,0
"0x2eba59ade86e67dfa6d40a0f1f8f92290bd113b2",0,0,0,0,0,0,0
"0xf9567f184de6b1fcf617850de093f78f6c78b0f6",0,0,0,0,0,0,0
"0x94a0321182f95b4b54537a6dd78df5750df3513c",0,0,0,0,0,0.09478267613605211,0
"0x7e594511d8984e919b9627458b693656b4a1a3f8",0,0,0,0,0,0,0
"0xa0a94c1d3d7f04b007875d4cdc9bebbb8e2dd9b0",0,0,0,0,0,0,0
"0x9f1ac28b5c985515b1dd6b546f3562ae234d3343",0,0,0,0,0,0,0
"0xc51630ede91884f4b4c5ff0f08660c650dfa1d10",0,0,0,0,0,0,0
"0x8bedd93ea18146fdded3575bc91eb27dc6f9edd8",0,0,0,0,0,0,0
"0xb8dcee5f58c5b9d617661028d571d137ca1f7649",2967.9383,0,0,0,0,0,0
"0x06db2a03109d60877654503b45e8a6582dc8ce3a",300.6088,0,0,0,0,0,0
"0xf93a411e27059283741c8008dac90c9cda60bdc0",0.8635,0,0,0,0,0,0
"0x159933b06e1dd26869dea69a4958ada581312cdd",669.4017,0,0,0,0,0,0
"0x755e922e6094ef03cb063221263af1dbcb750311",151.7813,0,0,0,0,0,0
"0x6f8e021a86a99c8d1f74ca32dc0a74cd2da76473",0,0,0,0,0,0,0
"0xb18d0f9c4688049ed14fdde26d03cb5a7a1c5357",0,0,0,0,0,0,0
"0x1040af0e82b4b8bebe1dee16f756ed0af128bd42",0,0,0,0,0,0,0
"0xfecd16177770137f7885141c4d95e07533999d8d",0,0,0,0,0,0,0
"0xb85e9835f85e35e47e3eab30ba864a751d1ad31e",0,0,0,0,0,0,0
"0x39a25e7573bafe005cd346912ac5d9b478055d60",0,0,0,0,0,0,0
"0x780297f10bd9450abfe9e13ad939acf7041662a8",0,0,0,0,0,0,0
"0xd1c211c0892073b3cd028e6ebf2bf98b7d96538e",0.507,0,0,0,0,0,0
"0x83f7ad79635cd06ea1e52b506624bd4350b69b33",0,0,0,0,0,0,0
"0x72424384b8e393d2f927d18ce3795623c20a444b",0,0,0,0,0,0,0
"0x20debe9dbb63484ef48ca32b500b274280b176b9",0,0,0,0,0,0,0
"0x17d3206b235803ce5b07381b25890ecb876cea60",0,0,0,0,0,60.41730641265285,0
"0x558566feda79b636adeb6a62a07cb075d75e13ea",1.2389730671538968,0,0,0,0,0,0
"0x259e143bc32bcd86db53ce018302d1fe7b4cb50f",0,0,0,0,0,0.06514706304747363,0
"0x1e37d6aa68508a80fe5baa730723e40e07d75320",0,0,0,0,0,0,0
"0x9340e604bd353bd2f90693188c0c829a721dec3b",0,0,0,0,0,0,0
"0x000cd12a5c5a4b077e0972f6dade0a359e238721",0,0,0,0,0,254.3726606954671,0
"0xc84096ee48090fef832d0a77082385ea0ea2993d",0,0,0,0,0,0,0
"0x82432ff8c8f73bc3a109c7190a1ed82961535196",0,0,0,0,0,0,0
"0x88a254bfe6e2076e16c3143d9c40eb49fc0675ac",0,0,0,0,0,0,0
"0xf15c4d0fda8e886c6f98d325137eeb12d241075d",0,0,0,0,0,0,0
"0xfefe0dd62c7debb9d9bd9e4906507d0f7a19a2b2",0,0,0,0,0,0,0
"0x456166aa032f9099bdf6ee619849d0b7c0e701d9",0,0,0,0,0,0,0
"0x823b47733e2b3ee86cff4263ce3df8ff3fd733c3",0,0,0,0,0,0,0
"0x28c94815f85874d4ddabb7659d4c0682196d64d6",0,0,0,0,0,0,0
"0x99a76cee255790857f964ab086926e2ac4900366",0,0,0,0,0,0,0
"0xf66ab3d65ba1a79b0dbdf92b7b27f708993813da",0,13.442702300564282,0,0,0,692.924527293616,0
"0xbceb7137accdf80b6810d897ed3e6d05d3469ee8",1e-18,0,0,0,0,0,0
"0x945f4f35eb97a7baaac343e07de61e9697adddaa",7.6309004474624755,0,0,0,0,0,0
"0xca4e8916159ed5ce8bf7d169402ab3b4e087cb10",0,0,0,0,0,0,0
"0x099ce7f0173f9d9a9f3c3de6454a6dcc31a6f36f",0,0,0,0,0,0,0
"0x5d9fbfcef7b3ea6344dbb2f6bce9aa3067adfe75",0,0,0,0,0,0,0
"0xaad71f456f04d2f4cf869312e1a9169c1ea51ba0",0,0,0,0,0,0,0
"0x449e3abf550a7edb4c6a8667ea41cda36152a450",0,0,0,0,0,0,0
"0xdfc2d9970b37602af0c0df24c509a02ac5c63724",0,0,0,0,0,0,0
"0x98583264afc165e62587fb6e5e85675c7a5db0bf",0,0,0,0,0,0,0
"0x2c983840b764b0d3c34fdbe0d0b06bdf04580b62",0,0,0,0,0,0,0
"0x176dca0287f75759e55b08e07a2aad5acbcd3e1a",0,0,0,0,0,0,0
"0xe51b242853126c4dab6a08fdde0caea122eb9dd7",0.19110626014163715,0,0,0,0,0,0
"0xd1fb1fc7f8ffa297c2191f804fe8aaf5bddf260c",0,0,0,0,0,0,0
"0xb506577976d8d1d4a897c19f6996fc4460831cdb",0,0,0,0,0,0,0
"0x98f2873106c1462ae254c76d73c10b4f5cf20bf2",0,0,0,0,0,0,0
"0xbdf1e9d4668ad59e01d7793c5b56e3fddd3ad74f",0,0,0,0,0,0,0
"0x01410c6bdcecf29a5f713624e71b41903daf84d7",0,0,0,0,0,0,0
"0x64cc9b2dea801e359a3aaf2ac7166a565062fc9c",0,0,0,0,0,0,0
"0x9191e22b2c1ae704d728f50be907c65f51bba88a",0,0,0,0,0,0,0
"0xb7adce9fa8bc98137247f9b606d89de76ea8aacc",0,0,0,0,0,0,0
"0x5df16f10e5a6035fcda49eb63d9e840178a1a1de",0,0,0,0,0,0,0
"0xa9accd88e405d8010493a10df7be5a2907f4383b",0,0,0,0,0,0,0
"0x535542972ca1e0b1c630569bc563cf0cbff5eeb4",0,0,0,0,0,0,0
"0x9da99d00a0fc69022292a56ac9507d4681357e76",0,0,0,0,0,0,0
"0x5b64e5df4051e7b8ee66855c62cefd8df3544408",0,0,0,0,0,0,0
"0x43a5d9c141125cd67b9268ef28c7c6a9dc15f3c9",0,0,0,0,0,0,0
"0x5f8f03fba6fc146cb90d69bab86e174e192d54e3",0,0,0,0,0,0,0
"0x21ad72659cc3a0af5416979b07552b88bed1863c",0,0,0,0,0,0,0
"0xf1a7331b68e62b95af25558a9acca0036fdd0fea",0,0,0,0,0,0,0
"0x7866d3f48cec08a833bfd2a4a662797ea5b3a39c",0,0,0,0,0,0,0
"0x4bf2120f90feff1e1f443ad07e542ca6b2f30105",0,0,0,0,0,0,0
"0x33f561fe13c230d2c62d964514efe508ebbc4fe4",0,0,0,0,0,0,0
"0x8c111a8933dcf450e53d5ceaddd2038113727555",0,0,0,0,0,0,0
"0xebb8d3efb210bcc406c64d77069b8cbd550255c7",0,0,0,0,0,0,0
"0xf71eb59210eed86e727d76f434a2694238213deb",0,0,0,0,0,0,0
"0x0d8820f36204a095de8a65b89bb3ab4156263669",0,0,0,0,0,0,0
"0x6f0baea4d392ded52e317e964b69ae3f2b7a31b2",0,0,0,0,0,0,0
"0x85c4fe0bf149f0696fa2090631d5bd5bfb5b4068",0,0,0,0,0,0,0
"0xf26d12a50af905af83e5c34066d84c34d45a1580",550.5681,0,0,0,0,0,0
"0xfe4a324e1a96ccff82928a577440e0d6d51357f3",422.72270000000003,0,0,0,0,0,0
"0x463aa8f57c558b1eb1c95fe8e8c52ad074021b65",866.2742000000001,0,0,0,0,0,0
"0x1e85d9d8e4f3742ab432e397358278ee2d3bba90",711.4045000000001,0,0,0,0,0,0
"0x36f1c185daa35b5638f281b06caccb20787a0991",635.6329,0,0,0,0,0,0
"0xe18978aa2fb73ecae33d386f657c3ce26779fd65",688.8844,0,0,0,0,0,0
"0x5d022e427a5f3d2f0937ba66fdcdf38b427fee13",1192.3541,0,0,0,0,0,0
"0x357351029ae3d8d3094863590668a5e2dafb876a",835,0,0,0,0,0,0
"0x34651cdd515805e17a79a189c8b0eed4595bda49",271.1284,0,0,0,0,0,0
"0xd5e4e9401d679f22e94461230b7661901a6e2862",9517.3971,0,0,0,0,0,0
"0xe7588e5d8be4e067f340773baf32e1c283e25ba8",710.9852000000001,0,0,0,0,0,0
"0x4a3dc67443ef777bd23ff3b17de55ee0b2e4cf8d",1.5524709672427364,0,0,0,0,0,0
"0x4ea48b1c2ea37ed2ab56a3d4b9b32ab81c23eecf",0,0,0,0,0,2.626869007064342,0
"0xd10d3956aeb992d455029c0ce1f015bfc6eb90d4",0,0,0,0,0,0,0
"0xe51f9083e3e0967295a3b552d646d1670ab5cc2e",0,0,0,0,0,0,0
"0xb25d701c1c8a17ab55357f396c0080014041af47",0,0,0,0,0,2.6563353346199987,0
"0x2ace9bf13ab19f44df0ed637f79d589bb2b0b89d",170.836053669788,0,0,0,0,0,0
"0x7c361828849293684ddf7212fd1d2cb5f0aade70",0,0,0,0,0,0,0
"0x3668811b5b0966d1891c47cac0ef8615e3381ca9",0,0,0,0,0,0,0
"0xac25dd78c6c37f8fb2525aba2610af5a0a4ba98e",952.769360518632,0,0,0,0,0,0
"0xa402842c24dc235c7420035398f79000336f3b4d",0,0,0,0,0,0,0
"0x2f2d3c20427598d2f53bd2c1dfffe2c4ba744d32",0,0,0,0,0,0,0
"0x5c397bbd8d5a44ab5c50d7e3590755c9d61f9d95",0,0,0,0,0,0,0
"0xd46f07a728228dd2c61e929499ce8abaf85e86c0",0,0,0,0,0,0,0
"0x1a9da337a790a810fecf26285e753bda12d0af5a",1.7907,0,0,0,0,0,0
"0x4e2d1025165a13f60505ef504af5d99f35aa96ae",0,0,0,0,0,0,0
"0xc82bfbbda5fbdf7fc7227fa96a6644ebf34f2c78",0,0,0,0,0,0,0
"0xafb2278e5eb69f055bdac0ad543b2ff6a74690ad",0,0,0,0,0,0,0
"0x81f23a682c552e458a86973587f4c7754d11c842",0,0,0,0,0,0,0
"0x3481776a85bf5a9ee512b55ede1fd9518023ab80",0,0,0,0,0,0,0
"0x1cb3bc345ac38478adeba5252744fde711a1e1ee",0,0,0,0,0,0,0
"0x46bfbea111af9d40a7ebca47e8c0476a7fb3a898",0,0,0,0,0,0,0
"0xdc167240f96864c41017c2125458d2958905c985",0,0,0,0,0,0,0
"0x7a1c1ad12d8eb82a58008c389a0929b3ab3f9174",0,0,0,0,0,0,0
"0x44775476a3c87740f9ff7d013b601e8f3857a726",0,0,0,0,0,1.1450535893263563,0
"0x125dbed1774bb391936cd6b0e5127cd44b89a277",0,0,0,0,0,1.145053402625375,0
"0x2cf73112506326a7bf6f58b35049df25a548824f",0,0,0,0,0,1.1450532959244142,0
"0x2027278723bc917b3521430fa6a0b0dd37127baa",0,0,0,0,0,1.1450531330650764,0
"0x93006877903fe83d8179da661e72e4f9db23eb66",0,0,0,0,0,1.1450529126434186,0
"0x2c1deb3c88f1bf975dde9f4a3f437dcdd29f04b1",0,0,0,0,0,1.1450524001982378,0
